# pkg-intset-obligations-v1
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence	mutation_policy
O9c9afa0e0df46b0e	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Copy/if:1/false	53d86205bd7b5dac21c30b58e31cb656d682f4b3d081f7965f9c05bc901538e9	FastIntSet.Copy	PORTED	FastIntSet::copy	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oe1be1bd07785e2d9	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Copy/if:1/true	53d86205bd7b5dac21c30b58e31cb656d682f4b3d081f7965f9c05bc901538e9	FastIntSet.Copy	PORTED	FastIntSet::copy	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oed8525636af4b791	function	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom	dac09be5c53628c065c2f3db62a292fece1205d5246791cf41935cbe5dcdd5a9	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	compile-owner-gate
O85e028b31875f927	branch	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom/if:1/false	4814ea4fc094832e3b8b02b99734d8daf08c31460805b8bf95c9e151cf87797f	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	probe:P001-representation
O7073933915f0d9e7	branch	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom/if:1/true	4814ea4fc094832e3b8b02b99734d8daf08c31460805b8bf95c9e151cf87797f	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	probe:P001-representation
Oe482e54b6f62e3f4	branch	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom/if:2/false	225fe8b6b86f95c7774711edbe1f47919bd3382f60a88855b6f3e7b4d7c7657d	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	probe:P001-representation
Oc60000be93157a17	branch	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom/if:2/true	225fe8b6b86f95c7774711edbe1f47919bd3382f60a88855b6f3e7b4d7c7657d	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	probe:P001-representation
O2cf9638523240e43	branch	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom/if:3/false	c4446b39e0a56fdc28fef502382fdf57f8aa795f504d290cf7e30ff7d5e4a9d5	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	probe:P001-representation
Oaf516d980858ea05	branch	pkg/util/intset/fast_int_set.go	FastIntSet.CopyFrom/if:3/true	c4446b39e0a56fdc28fef502382fdf57f8aa795f504d290cf7e30ff7d5e4a9d5	FastIntSet.CopyFrom	PORTED	FastIntSet::copy_from	rust-test:source_copy_from_preserves_go_representation	probe:P001-representation
O1108757a56de87c3	function	pkg/util/intset/fast_int_set.go	FastIntSet.Difference	15e9d4c49946776b0e3f1741b521de218c105ee02aaf11a4a8c20d6ef4249b8d	FastIntSet.Difference	PORTED	FastIntSet::difference	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
Oc1029946fe40d4c7	function	pkg/util/intset/fast_int_set.go	FastIntSet.DifferenceWith	1ebdec10ba2a4854c35b76a2783a79fee56e6a038e107189d6dfaa727981ff9a	FastIntSet.DifferenceWith	PORTED	FastIntSet::difference_with	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
Odd71849d32042b7a	branch	pkg/util/intset/fast_int_set.go	FastIntSet.DifferenceWith/if:1/false	26251d70ba40a3ee591ccfc134442cf2dadc57a47503dd713bcab44513083d58	FastIntSet.DifferenceWith	PORTED	FastIntSet::difference_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O08ffbd971d727e89	branch	pkg/util/intset/fast_int_set.go	FastIntSet.DifferenceWith/if:1/true	26251d70ba40a3ee591ccfc134442cf2dadc57a47503dd713bcab44513083d58	FastIntSet.DifferenceWith	PORTED	FastIntSet::difference_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O05e67b5b40906727	function	pkg/util/intset/fast_int_set.go	FastIntSet.Equals	f26724631b2208dd4634686e6e6420b9f243924a1ab3f0f7687d34e5e102ec12	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	compile-owner-gate
Ob641730e1dfb260d	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/if:1/false	4252b3dc771391c11c5edd1c83a220e71bd3d229bb82ce7f78ec628a9ec2c59d	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O6cce413821242416	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/if:1/true	4252b3dc771391c11c5edd1c83a220e71bd3d229bb82ce7f78ec628a9ec2c59d	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O25434380d55e6d88	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/if:2/false	352e1a7736b56786e08ef7807304686b7c5a8726a91e2fb7b3f3f0f1f7184025	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O349a3207efc338ec	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/if:2/true	352e1a7736b56786e08ef7807304686b7c5a8726a91e2fb7b3f3f0f1f7184025	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O7cbab09bd3a32e75	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/if:3/false	61e37ec383b7f887a10e7bef9b105c5ea3ff405f24c0e95f1fbcf32262231c60	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O880ca0815ad4acc8	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/if:3/true	61e37ec383b7f887a10e7bef9b105c5ea3ff405f24c0e95f1fbcf32262231c60	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oc8acac57caea6cd5	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/logical:1:&&/lhs_short_circuits	b2dd6a5d77103fb45f6e6836a2ccff4d5ddc46b9f958b1f71faf6980c88a5668	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Od7b95d6f14af72d2	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/logical:1:&&/rhs_evaluated	b2dd6a5d77103fb45f6e6836a2ccff4d5ddc46b9f958b1f71faf6980c88a5668	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oba11dd029ffe8ffb	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/logical:2:&&/lhs_short_circuits	315d11a4b5d20249963acc70427c00cb826a4f7a5bea853dcc87263257996536	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Ob66663fec0b8726e	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/logical:2:&&/rhs_evaluated	315d11a4b5d20249963acc70427c00cb826a4f7a5bea853dcc87263257996536	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oe6693ba781ee84d6	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/logical:3:&&/lhs_short_circuits	f1560cc5f59a49134486abcea08c7dbb819a36d21363cf26646b3121927d7eb2	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Ob8345ddb2f55fd39	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Equals/logical:3:&&/rhs_evaluated	f1560cc5f59a49134486abcea08c7dbb819a36d21363cf26646b3121927d7eb2	FastIntSet.Equals	PORTED	FastIntSet::equals	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oa2e8701f9c85dabf	function	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach	fd54b3418163d1b15b60bef8175af9db34d6f1ecdec4a9ce37ba41e7aa8b8a85	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	compile-owner-gate
O73ec5d55cda1453d	branch	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach/if:1/false	b6e32e861e8d834aa3789d607fe956db04f3e5de68d7a30b31efbf494c3aba33	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O5833c451ee74bd9d	branch	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach/if:1/true	b6e32e861e8d834aa3789d607fe956db04f3e5de68d7a30b31efbf494c3aba33	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	probe:P001-representation
Oddfda1a5afce4a72	loop	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach/loop:1/enters	b1014639105476ed079465e35309b143c63a837444be28fc9feb4d9edb3b726a	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O61fc1fccaa8481fb	loop	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach/loop:1/zero_iterations	b1014639105476ed079465e35309b143c63a837444be28fc9feb4d9edb3b726a	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O075fbb63cc8cf41d	loop	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach/loop:2/enters	28faadd7a27f0497e066b58866616015650bd4b30aa0af85de2bc09ef938a4c4	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O81411b4dc301e767	loop	pkg/util/intset/fast_int_set.go	FastIntSet.ForEach/loop:2/zero_iterations	28faadd7a27f0497e066b58866616015650bd4b30aa0af85de2bc09ef938a4c4	FastIntSet.ForEach	PORTED	FastIntSet::for_each	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O93c8e01db2f43196	function	pkg/util/intset/fast_int_set.go	FastIntSet.GetSmallUInt64	628209fdc44385730a00d804650824dd8c209d13a0759172cbff73f28afc8b81	FastIntSet.GetSmallUInt64	PORTED	FastIntSet::get_small_uint64	rust-test:source_range_and_error_contracts	compile-owner-gate
Off5958cfc8a2bbdf	branch	pkg/util/intset/fast_int_set.go	FastIntSet.GetSmallUInt64/if:1/false	bb366d5912da76947371a44f71d178304caf447669e9fcb47500d85c7a822789	FastIntSet.GetSmallUInt64	PORTED	FastIntSet::get_small_uint64	rust-test:source_range_and_error_contracts	probe:P001-representation
O6854ceacbc8d5898	branch	pkg/util/intset/fast_int_set.go	FastIntSet.GetSmallUInt64/if:1/true	bb366d5912da76947371a44f71d178304caf447669e9fcb47500d85c7a822789	FastIntSet.GetSmallUInt64	PORTED	FastIntSet::get_small_uint64	rust-test:source_range_and_error_contracts	probe:P001-representation
O97e753d790b6623b	function	pkg/util/intset/fast_int_set.go	FastIntSet.Has	802371e1e4cfe208d96a6078ca2d4343f7fd2941f072b40d8e3027e2cf87cc10	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O0878627528f4a3db	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Has/if:1/false	2e3583ca789a16541b6e4f2f30486f4ab910a16317ef078b3869f101a9a466ff	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oba482155745fe2d4	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Has/if:1/true	2e3583ca789a16541b6e4f2f30486f4ab910a16317ef078b3869f101a9a466ff	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oa140a593faade3ec	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Has/if:2/false	4bc4aaba9998ee186135124821333dc2cff1df18642562a3b5c34d11c5ea0faa	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O6a7882d969b2c107	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Has/if:2/true	4bc4aaba9998ee186135124821333dc2cff1df18642562a3b5c34d11c5ea0faa	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O58f806b10b3810cc	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Has/logical:1:&&/lhs_short_circuits	a883729bd23a31f83b2fe08248eae3cad4d903d7f4cb901af151786336eb6fd9	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O7fc47bc3ab4bfab2	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Has/logical:1:&&/rhs_evaluated	a883729bd23a31f83b2fe08248eae3cad4d903d7f4cb901af151786336eb6fd9	FastIntSet.Has	PORTED	FastIntSet::has	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O3e5a55db2eb4034e	function	pkg/util/intset/fast_int_set.go	FastIntSet.Insert	1bc36e40bca1886a5327c3262c2354e7669f1d6c3eecd493db0558bcac3f6724	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	compile-owner-gate
Ofdeeb1a0c8ac370e	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/if:1/false	b7941038c2369b40aa4116f848ba8a46fd43f4cc774f060dd08624e782c12124	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Ob42acfd6ced90578	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/if:1/true	b7941038c2369b40aa4116f848ba8a46fd43f4cc774f060dd08624e782c12124	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O10a4f7f912251cfe	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/if:2/false	b9159f2f5f1c788a539b3493959b2f7443f84b353b5538ecfcd0f596e62f47a4	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Obf18d010f8e58283	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/if:2/true	b9159f2f5f1c788a539b3493959b2f7443f84b353b5538ecfcd0f596e62f47a4	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O1c8d4f9097c25415	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/if:3/false	a191f06468d236afedfc5ffb6e331d2f8b7b9e99c3d43182fee9029b2f8580ce	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oa4ccb867635eb125	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/if:3/true	a191f06468d236afedfc5ffb6e331d2f8b7b9e99c3d43182fee9029b2f8580ce	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O796da20e6eeab0a2	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/logical:1:&&/lhs_short_circuits	a883729bd23a31f83b2fe08248eae3cad4d903d7f4cb901af151786336eb6fd9	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O60e1fb5535f27682	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/logical:1:&&/rhs_evaluated	a883729bd23a31f83b2fe08248eae3cad4d903d7f4cb901af151786336eb6fd9	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O02b4f8354a5b1be0	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/logical:2:&&/lhs_short_circuits	224966e6c2dc0820a130156d221d271cb0048289867de0a60cad6f21a2d95178	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Od284f1bdc6426a7f	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Insert/logical:2:&&/rhs_evaluated	224966e6c2dc0820a130156d221d271cb0048289867de0a60cad6f21a2d95178	FastIntSet.Insert	PORTED	FastIntSet::insert	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Occa7553a88241404	function	pkg/util/intset/fast_int_set.go	FastIntSet.Intersection	15e9d4c49946776b0e3f1741b521de218c105ee02aaf11a4a8c20d6ef4249b8d	FastIntSet.Intersection	PORTED	FastIntSet::intersection	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
Obb01ab524ac1bc20	function	pkg/util/intset/fast_int_set.go	FastIntSet.IntersectionWith	1ebdec10ba2a4854c35b76a2783a79fee56e6a038e107189d6dfaa727981ff9a	FastIntSet.IntersectionWith	PORTED	FastIntSet::intersection_with	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
Ob63a6b0f53f44af6	branch	pkg/util/intset/fast_int_set.go	FastIntSet.IntersectionWith/if:1/false	7f5ac6014cd14c290a4c5d0f41b50cdafd80484fb21981cf46c8446afa0e39aa	FastIntSet.IntersectionWith	PORTED	FastIntSet::intersection_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Odb15f023f828a71d	branch	pkg/util/intset/fast_int_set.go	FastIntSet.IntersectionWith/if:1/true	7f5ac6014cd14c290a4c5d0f41b50cdafd80484fb21981cf46c8446afa0e39aa	FastIntSet.IntersectionWith	PORTED	FastIntSet::intersection_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oe32c52feb9d426ca	branch	pkg/util/intset/fast_int_set.go	FastIntSet.IntersectionWith/if:2/false	26251d70ba40a3ee591ccfc134442cf2dadc57a47503dd713bcab44513083d58	FastIntSet.IntersectionWith	PORTED	FastIntSet::intersection_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oac0428b8c47ac03c	branch	pkg/util/intset/fast_int_set.go	FastIntSet.IntersectionWith/if:2/true	26251d70ba40a3ee591ccfc134442cf2dadc57a47503dd713bcab44513083d58	FastIntSet.IntersectionWith	PORTED	FastIntSet::intersection_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oaae607d077ef6dfc	function	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects	f26724631b2208dd4634686e6e6420b9f243924a1ab3f0f7687d34e5e102ec12	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
Odc34985b147057d1	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects/if:1/false	ac1bc8a1b950aeba9e17abb5e4dcddbc6f48fe87cfae367b7858094373ef8b3d	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oebba445c7c3c6165	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects/if:1/true	ac1bc8a1b950aeba9e17abb5e4dcddbc6f48fe87cfae367b7858094373ef8b3d	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oafd7146a22735fea	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects/if:2/false	e69aa9a38bbd1cbbc9efe91c2a3d5d243fbfee49ffe6147d55e48300fc9ae72f	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O96a92683f0cd8daf	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects/if:2/true	e69aa9a38bbd1cbbc9efe91c2a3d5d243fbfee49ffe6147d55e48300fc9ae72f	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O21945285cb49c9a5	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects/logical:1:||/lhs_short_circuits	bf70d48543cb6d153116489630953084ecbfdc25d4a7a209bb93a63db47f1452	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oc24e536825a636d7	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Intersects/logical:1:||/rhs_evaluated	bf70d48543cb6d153116489630953084ecbfdc25d4a7a209bb93a63db47f1452	FastIntSet.Intersects	PORTED	FastIntSet::intersects	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oe7c0bef28a928575	function	pkg/util/intset/fast_int_set.go	FastIntSet.IsEmpty	67350d3980809361b0cde81cf3ba4a5e30b997e1a0e7ea19b03a116dde33240d	FastIntSet.IsEmpty	PORTED	FastIntSet::is_empty	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O322d7b193dc45466	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.IsEmpty/logical:1:&&/lhs_short_circuits	6ee3a511be2057f08b7e2f8f5cc2c296bbb4b8c4e129ad2d5ed915d26163ffb3	FastIntSet.IsEmpty	PORTED	FastIntSet::is_empty	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O62c3192123f3fa2e	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.IsEmpty/logical:1:&&/rhs_evaluated	6ee3a511be2057f08b7e2f8f5cc2c296bbb4b8c4e129ad2d5ed915d26163ffb3	FastIntSet.IsEmpty	PORTED	FastIntSet::is_empty	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O51124a8915ac46ec	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.IsEmpty/logical:2:||/lhs_short_circuits	d8746bb68f8237352c1f415b05edc1227650a5678c6592df95c817855463f52d	FastIntSet.IsEmpty	PORTED	FastIntSet::is_empty	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O48c536ea1ca11ac7	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.IsEmpty/logical:2:||/rhs_evaluated	d8746bb68f8237352c1f415b05edc1227650a5678c6592df95c817855463f52d	FastIntSet.IsEmpty	PORTED	FastIntSet::is_empty	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O32f12c6f3552e9b0	function	pkg/util/intset/fast_int_set.go	FastIntSet.Len	27aca1c50acc4ddae7a0c3a51f8c90d522828bf7751413c0b177c7e231975cd7	FastIntSet.Len	PORTED	FastIntSet::len	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O70d8b7f13b57ddfa	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Len/if:1/false	c1ffaf8cd1ce863b86c461c1f6116fa86f1f84fbd5907532234f50c255c6e864	FastIntSet.Len	PORTED	FastIntSet::len	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Ob402e3b3158d1fbb	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Len/if:1/true	c1ffaf8cd1ce863b86c461c1f6116fa86f1f84fbd5907532234f50c255c6e864	FastIntSet.Len	PORTED	FastIntSet::len	rust-test:source_bitmap_transition_contracts	probe:P001-representation
