# pkg-texttree-obligations-v1
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence	mutation_policy
Odcdf1c2f27ca2f40	function	pkg/util/texttree/texttree.go	PrettyIdentifier	f5fb18bbd2ba948fb7c7e8b67a6b378aceabbc73ff70eb049506a875a953c785	PrettyIdentifier	PORTED	pretty_identifier	rust-test:texttree_lockdown_inventory_is_complete_and_symbols_compile	compile-owner-gate
O3ab0482a8cb4e289	branch	pkg/util/texttree/texttree.go	PrettyIdentifier/if:1/false	49c8dd74a333f8edb3708f19333e907f9688b5874bc57eb06eec1d761336ae37	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
O42cf214e0e0166d2	branch	pkg/util/texttree/texttree.go	PrettyIdentifier/if:1/true	49c8dd74a333f8edb3708f19333e907f9688b5874bc57eb06eec1d761336ae37	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
Ob305cadcedfcb489	branch	pkg/util/texttree/texttree.go	PrettyIdentifier/if:2/false	929d55ca8bd51cd6a3d015a15ca1c130d8d1f0b765b3cad287b04e06ed904cd9	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
Oe3cc68fc05540ae4	branch	pkg/util/texttree/texttree.go	PrettyIdentifier/if:2/true	929d55ca8bd51cd6a3d015a15ca1c130d8d1f0b765b3cad287b04e06ed904cd9	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
O70960d767af97b6b	branch	pkg/util/texttree/texttree.go	PrettyIdentifier/if:3/false	49bec36214e0af225bc05b1826e9f607c97320784bf1f7576e633e77326c7f5f	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
O717bf8f95fe550d2	branch	pkg/util/texttree/texttree.go	PrettyIdentifier/if:3/true	49bec36214e0af225bc05b1826e9f607c97320784bf1f7576e633e77326c7f5f	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
O06d4764e34fb48b9	loop	pkg/util/texttree/texttree.go	PrettyIdentifier/loop:1/enters	cda65b2d113cee3b08899b2d802ef2011692faed35d162ef28bfff84f16e480d	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
O1a53449697f7bc37	loop	pkg/util/texttree/texttree.go	PrettyIdentifier/loop:1/zero_iterations	cda65b2d113cee3b08899b2d802ef2011692faed35d162ef28bfff84f16e480d	PrettyIdentifier	PORTED	pretty_identifier	rust-test:pretty_identifier_preserves_source_rune_rules	behavior-mutation
O0e6a85212ed569e8	const	pkg/util/texttree/texttree.go	const:TreeBody:0	9fd9cb994b79c97c4b75c154d58aa8ba6264cca1696bb6d2916d54f45bcdcbfb	const:TreeBody:0	PORTED	TREE_BODY	rust-test:texttree_lockdown_inventory_is_complete_and_symbols_compile	compile-owner-gate
O196fcbb506172058	const	pkg/util/texttree/texttree.go	const:TreeGap:0	8faf28e7174cc0e10d0083226528a912d09586e157717cc6f77d334447b16d8f	const:TreeGap:0	PORTED	TREE_GAP	rust-test:texttree_lockdown_inventory_is_complete_and_symbols_compile	compile-owner-gate
Oead0a59320eafa22	const	pkg/util/texttree/texttree.go	const:TreeLastNode:0	3f435bd9bcb05bba98d6603fbd2ebf6fb4fc868067a583af909cf04da45d49b9	const:TreeLastNode:0	PORTED	TREE_LAST_NODE	rust-test:texttree_lockdown_inventory_is_complete_and_symbols_compile	compile-owner-gate
O5d156b25321b1622	const	pkg/util/texttree/texttree.go	const:TreeMiddleNode:0	21117c44d840378f0fd31689d6f85e6c1e3690777d9c9d1cd6f000d3131605c5	const:TreeMiddleNode:0	PORTED	TREE_MIDDLE_NODE	rust-test:texttree_lockdown_inventory_is_complete_and_symbols_compile	compile-owner-gate
Ocfff229349f79277	const	pkg/util/texttree/texttree.go	const:TreeNodeIdentifier:0	2f2bde969cb1b47e3b854f563052d51bdbbe916cff7ae07c7673ddb02948913c	const:TreeNodeIdentifier:0	PORTED	TREE_NODE_IDENTIFIER	rust-test:texttree_lockdown_inventory_is_complete_and_symbols_compile	compile-owner-gate
O42ecc18d255706d5	test	pkg/util/texttree/texttree_test.go	TestIndent4Child	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestIndent4Child	PORTED	indent_4_child_go_test	rust-test:indent_4_child_go_test	test-evidence-gate
O5acc6fb59a5d578a	test_assertion	pkg/util/texttree/texttree_test.go	TestIndent4Child/assertion:1:Equal	19b8983ed2ca1faef8cf15698c59e7a9581deba6a5811e7159173d8c0b960e3a	TestIndent4Child	PORTED	indent_4_child_go_test	rust-test:indent_4_child_go_test	test-evidence-gate
Oe1aa9f587cc24a14	test_assertion	pkg/util/texttree/texttree_test.go	TestIndent4Child/assertion:2:Equal	7e1e79bc24953847d189e12ff008dcee08dc83311b35c0eb08730505e37120b0	TestIndent4Child	PORTED	indent_4_child_go_test	rust-test:indent_4_child_go_test	test-evidence-gate
Oddb15a9f07ddcf0e	test_assertion	pkg/util/texttree/texttree_test.go	TestIndent4Child/assertion:3:Equal	41af7f9b74b6fc114e81cc32fc22e65b5075c59485a02b55ef2aa2f0f25c012f	TestIndent4Child	PORTED	indent_4_child_go_test	rust-test:indent_4_child_go_test	test-evidence-gate
O8a1c91e4d3efc5ba	test	pkg/util/texttree/texttree_test.go	TestPrettyIdentifier	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestPrettyIdentifier	PORTED	pretty_identifier_go_test	rust-test:pretty_identifier_go_test	test-evidence-gate
Oa8e2478f7824e8c3	test_assertion	pkg/util/texttree/texttree_test.go	TestPrettyIdentifier/assertion:1:Equal	747787894decd1d29f37272fc122c59950902be99597096d384a3c6ee93d2402	TestPrettyIdentifier	PORTED	pretty_identifier_go_test	rust-test:pretty_identifier_go_test	test-evidence-gate
Of8d127b53e2017f5	test_assertion	pkg/util/texttree/texttree_test.go	TestPrettyIdentifier/assertion:2:Equal	65b91a101c0359bc896bfa2131b29ac9b7819ee2f104a8fdcc194e9b0d606a2c	TestPrettyIdentifier	PORTED	pretty_identifier_go_test	rust-test:pretty_identifier_go_test	test-evidence-gate
O24530c56e3d1e7b6	test_assertion	pkg/util/texttree/texttree_test.go	TestPrettyIdentifier/assertion:3:Equal	57327d59e1c90ae3e528f7a918579bc7af338c80e32f27a192b53a31bf2384de	TestPrettyIdentifier	PORTED	pretty_identifier_go_test	rust-test:pretty_identifier_go_test	test-evidence-gate
O64d541fedd474e97	test_assertion	pkg/util/texttree/texttree_test.go	TestPrettyIdentifier/assertion:4:Equal	366964005a9ef22a5c3b3ae0ec444b6ea15fe504c4c66480f970cb15460e84a8	TestPrettyIdentifier	PORTED	pretty_identifier_go_test	rust-test:pretty_identifier_go_test	test-evidence-gate
Ob9416e4478fb6713	test_assertion	pkg/util/texttree/texttree_test.go	TestPrettyIdentifier/assertion:5:Equal	f35da0ebedf032fb08ae6e93184faab629e0213bb3349706c344685e1aa82eb2	TestPrettyIdentifier	PORTED	pretty_identifier_go_test	rust-test:pretty_identifier_go_test	test-evidence-gate
