# Consolidates seven scalar leaves and their owned tests into the canonical runtime.
# old_owner	new_owner	source_path	test_path	test_line	test_name	retired_artifacts	new_artifacts	note
stats-dynamic-partition-helpers-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/dynamic_partitioned_table_analysis_job_test.go	66	TestAnalyzeDynamicPartitionedTableIndexes	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Dynamic index execution gains a concrete job
stats-analysis-interval-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/interval_test.go	28	TestGetAverageAnalysisDuration	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Average duration gains injected SQL behavior
stats-analysis-interval-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/interval_test.go	68	TestGetAverageAnalysisDurationNegativeRecord	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Negative average behavior is retained
stats-analysis-interval-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/interval_test.go	109	TestGetLastFailedAnalysisDuration	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Failed duration gains injected SQL behavior
stats-analysis-interval-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/interval_test.go	149	TestGetLastFailedAnalysisDurationNegativeRecord	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Negative failed duration behavior is retained
stats-non-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/non_partitioned_table_analysis_job_test.go	29	TestGenSQLForNonPartitionedTable	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Table SQL moves to concrete job
stats-non-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/non_partitioned_table_analysis_job_test.go	44	TestGenSQLForNonPartitionedTableIndex	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Index SQL moves to concrete job
stats-non-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/non_partitioned_table_analysis_job_test.go	61	TestAnalyzeNonPartitionedTable	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Table execution gains injected SQL and hooks
stats-non-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/non_partitioned_table_analysis_job_test.go	91	TestAnalyzeNonPartitionedIndexes	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Index execution gains injected SQL and hooks
stats-non-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/non_partitioned_table_analysis_job_test.go	132	TestNonPartitionedTableValidateAndPrepare	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Validation gains injected InfoSchema and interval SQL
stats-non-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/non_partitioned_table_analysis_job_test.go	176	TestValidateAndPrepareWhenOnlyHasFailedAnalysisRecords	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Failure admission is retained
stats-ddl-event-match-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/queue_ddl_handler_test.go	885	TestVectorIndexTriggerAutoAnalyze	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Vector notifier integration remains partial while queue behavior consolidates
stats-ddl-queue-gate-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/queue_ddl_handler_test.go	1113	TestTurnOffAutoAnalyzeAfterQueueInit	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Initialized dispatch moves into DDL runtime
stats-ddl-queue-gate-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/queue_ddl_handler_test.go	1170	TestTurnOffAutoAnalyzeBeforeQueueInit	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Disabled uninitialized ignore moves into DDL runtime
stats-static-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/static_partitioned_table_analysis_job_test.go	29	TestGenSQLForAnalyzeStaticPartitionedTable	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Partition SQL moves to concrete job
stats-static-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/static_partitioned_table_analysis_job_test.go	45	TestGenSQLForAnalyzeStaticPartitionedTableIndex	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Partition index SQL moves to concrete job
stats-static-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/static_partitioned_table_analysis_job_test.go	63	TestAnalyzeStaticPartitionedTable	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Partition execution gains injected SQL and hooks
stats-static-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/static_partitioned_table_analysis_job_test.go	105	TestAnalyzeStaticPartitionedTableIndexes	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Partition index execution gains injected SQL and hooks
stats-static-partitioned-analysis-wave	stats-auto-analyze-complete-runtime	-	pkg/statistics/handle/autoanalyze/priorityqueue/static_partitioned_table_analysis_job_test.go	151	TestStaticPartitionedTableValidateAndPrepare	-	rust/crates/tidb-stats/tests/auto_analyze_complete_runtime_source.rs	Static validation gains injected InfoSchema and interval SQL
