# Campaign 25 ownership transfers, appended only as each dependency root is implemented and promoted.
# old_owner	new_owner	source_path	test_path	test_line	test_name	retired_artifacts	new_artifacts	note
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	pkg/executor/table_reader.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/src/real_tikv_multi_read.rs	Transfer remains PARTIAL and reuses two distinct connection-local table readers at one TSO; partitions, indexes, paging, feedback, virtual columns, and runtime statistics remain open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	68	TestCopClientSend	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; both validated scans publish at one snapshot while the complete cop-client matrix remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	140	TestGetLackHandles	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; source-ordered readers preserve ranges while missing-handle repair remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	166	TestInconsistentIndex	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; the bounded two-table path has no index-consistency or repair claim.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	218	TestPartitionTableRandomlyIndexLookUpReader	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; only two configured nonpartitioned table readers are admitted.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	254	TestIndexLookUpStats	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; immutable per-relation evidence is covered while index lookup statistics remain open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	276	TestPartitionTableIndexJoinIndexLookUp	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; local predicates remain per reader while partitioned index-join lookup remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	307	TestCoprocessorPagingSize	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; the two readers reuse the existing no-paging request authority and paging remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	365	TestAdaptiveClosestRead	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; both scans share cancellation and snapshot while adaptive closest-read policy remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	470	TestCoprocessorPagingReqKeyRangeSorted	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; each source retains planner range order while paging continuation remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	530	TestCoprocessorBatchByStore	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; two distinct transports are retained while multi-region store batching remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	588	TestCoprCacheWithoutExecutionInfo	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; per-relation evidence is retained while coprocessor cache behavior remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	610	TestIndexLookUpPushDownCopTask	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; each reader preserves TableScan and residual Selection while index lookup remains open.
executor-real-tikv-clustered-pk-range-runtime	executor-real-tikv-multi-relation-scan-runtime	-	pkg/executor/distsql_test.go	659	TestPartitionIndexLookUpMergeWithSkewedPartitions	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-clustered-pk-range-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/executor-real-tikv-multi-relation-scan-runtime.tsv,rust/crates/tidb-exec/tests/real_tikv_multi_relation_scan_source.rs	Transfer remains PARTIAL; source order and exact local ranges are retained while skewed partition scheduling remains open.
planner-executor-typed-join-runtime	executor-configured-inner-join-runtime	pkg/executor/join/inner_join_probe.go	pkg/executor/join/inner_join_probe_test.go	632	TestInnerJoinProbeOtherCondition	-	rust/crates/tidb-exec/src/configured_inner_join.rs,rust/crates/tidb-exec/tests/configured_inner_join_source.rs,rust/difftests/corpus/coverage/evidence/source/executor-configured-inner-join-runtime.tsv,rust/difftests/corpus/coverage/evidence/tests/executor-configured-inner-join-runtime.tsv	Transfer remains PARTIAL; the successor owns one signed-BIGINT equality and lazy required-row, cancellation, and error cleanup, while arbitrary residual other conditions, hash probe layout, collisions, SQLKiller, selection vectors, chunk capacity, both build orientations, typed key layouts, selected chunks, and 200-row batches remain open; the immutable split-domain label for TestInnerJoinProbeOtherCondition remains planner-executor-typed-join-runtime.
planner-executor-right-natural-join-runtime	executor-configured-inner-join-runtime	pkg/executor/join/joiner.go	-	-	-	-	rust/crates/tidb-exec/src/select.rs,rust/crates/tidb-exec/src/configured_inner_join.rs,rust/difftests/corpus/coverage/evidence/source/executor-configured-inner-join-runtime.tsv	Transfer remains PARTIAL; the successor directly owns INNER/CROSS projection and required-row behavior, while prior RIGHT ON/USING/NATURAL TRUE/FALSE/UNKNOWN behavior and right scan order remain implemented in select.rs; Go Joiner cloning, inline projection beyond bounded direct offsets, generic required-row chunking, physical build/probe variants, allocator/spill behavior, build-side memory bounds, non-BIGINT types, and outer/semi joins remain open.
planner-executor-typed-join-runtime	executor-configured-inner-join-runtime	-	pkg/executor/join/joiner_test.go	46	TestJoinerOtherConditionChunkUsesInitChunkSize	-	rust/crates/tidb-exec/tests/typed_join_runtime_source.rs,rust/crates/tidb-exec/tests/configured_inner_join_source.rs,rust/difftests/corpus/coverage/evidence/tests/executor-configured-inner-join-runtime.tsv	Transfer remains PARTIAL; the successor bounds output allocation by caller row demand, while exact InitChunkSize allocation, cloned other-condition chunk capacity, generic field types, allocator accounting, and build-side memory bounds remain open; the immutable split-domain label remains planner-executor-typed-join-runtime.
planner-executor-typed-join-runtime	executor-configured-inner-join-runtime	-	pkg/executor/join/joiner_test.go	93	TestRequiredRows	-	rust/crates/tidb-exec/tests/typed_join_runtime_source.rs,rust/crates/tidb-exec/tests/configured_inner_join_source.rs,rust/difftests/corpus/coverage/evidence/tests/executor-configured-inner-join-runtime.tsv	Transfer remains PARTIAL; the successor proves zero demand performs zero child pulls and one-row calls resume within one multi-match left row, while outer joins, generic field types, and exact Go Chunk.SetRequiredRows early-fill behavior across the type matrix remain open; the immutable split-domain label remains planner-executor-typed-join-runtime.
server-fallible-process-shutdown-runtime	server-multi-relation-node-foundation	cmd/tidb-server/main.go	-	-	-	-	rust/crates/tidb-server/src/bin/tidb-server.rs,rust/crates/tidb-server/src/node_config.rs,rust/difftests/corpus/coverage/evidence/source/server-multi-relation-node-foundation.tsv	The bounded executable and fallible shutdown authority are retained while ordered multi-table configuration becomes the single startup contract; full TiDB startup modes and service wiring remain PARTIAL.
server-fallible-process-shutdown-runtime	server-multi-relation-node-foundation	pkg/server/internal/handshake/handshake.go	-	-	-	-	rust/crates/tidb-server/src/sql_node.rs,rust/crates/tidb-server/tests/concurrent_mysql_sessions_source.rs,rust/difftests/corpus/coverage/evidence/source/server-multi-relation-node-foundation.tsv	Existing failure-safe handshake draining remains the canonical connection lifecycle while the foundation prepares the multi-relation dispatch seam; full handshake compatibility remains PARTIAL.
server-fallible-process-shutdown-runtime	server-multi-relation-node-foundation	pkg/server/server.go	-	-	-	-	rust/crates/tidb-server/src/sql_node.rs,rust/crates/tidb-server/src/real_tikv_node.rs,rust/difftests/corpus/coverage/evidence/source/server-multi-relation-node-foundation.tsv	The fixed-worker listener and ordered shutdown authority remain single while the reusable query lifecycle is exposed for the live join consumer; full server behavior remains PARTIAL.
server-fallible-process-shutdown-runtime	server-multi-relation-node-foundation	pkg/server/user_connections.go	-	-	-	-	rust/crates/tidb-server/src/sql_node.rs,rust/crates/tidb-server/tests/concurrent_mysql_sessions_source.rs,rust/difftests/corpus/coverage/evidence/source/server-multi-relation-node-foundation.tsv	The bounded connection accounting authority is retained under the ordered-table foundation; dynamic per-user admission and distributed accounting remain PARTIAL.
server-live-sql-node-harness-foundation	server-multi-relation-node-foundation	tests/realtikvtest/testkit.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/server-live-sql-node-harness-foundation.tsv	rust/scripts/lib/live-sql-node-harness.sh,rust/difftests/corpus/coverage/evidence/source/server-multi-relation-node-foundation.tsv	The shared tag-owned live harness remains canonical while default-preserving fixture, argument, and readiness hooks are added for the final two-table proof; broad RealTiKV lifecycle behavior remains PARTIAL.
server-fallible-process-shutdown-runtime	server-live-multi-relation-join-proof	pkg/server/conn.go	-	-	-	-	rust/difftests/corpus/coverage/evidence/source/server-live-multi-relation-join-proof.tsv,rust/crates/tidb-server/src/real_tikv_multi_node.rs,rust/scripts/run-campaign25-multi-relation-join-sql-node.sh	Transfer remains PARTIAL: the successor proves authenticated COM_QUERY dispatch for one configured two-relation real-TiKV read at one snapshot while prepared commands, transactions, writes, cursor commands, and broad connection semantics remain open.
server-fallible-process-shutdown-runtime	server-live-multi-relation-join-proof	-	pkg/server/conn_test.go	670	TestDispatch	-	rust/difftests/corpus/coverage/evidence/tests/server-live-multi-relation-join-proof.tsv,rust/crates/tidb-server/tests/real_tikv_multi_relation_node_source.rs,rust/scripts/run-campaign25-multi-relation-join-sql-node.sh	Transfer remains PARTIAL: the successor proves the bounded authenticated COM_QUERY path; generic command dispatch and protocol compatibility behavior remain open.
