# executor-point-get-file-lockdown-inventory-v1
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence	reason	mutation_policy
O305ff03b1884c408	test_short_circuit	pkg/executor/executor_failpoint_test.go	TestPointGetRepeatableRead/logical:1:||/rhs_evaluated	b1bb001d1a8f3b9c4fee6397fcf0d88870cf2a8610a24e7e07be94d674514689	TestPointGetRepeatableRead	DECLINED	-	go-ast-quote:pkg/executor/executor_failpoint_test.go#TestPointGetRepeatableRead/logical:1:||/rhs_evaluated;measured-gap:Rust lacks Go's two-stage unique-index snapshot repeatable-read failpoint boundary@sha256:b1bb001d1a8f3b9c4fee6397fcf0d88870cf2a8610a24e7e07be94d674514689	Rust lacks Go's two-stage unique-index snapshot repeatable-read failpoint boundary	promotion-mutation-required-before-PORTED
O5d0bd3c95f1f5e14	test	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Oe0531c5c791a86aa	test_assertion	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/assertion:1:True	c0452cb44ab39b3efd6b8030a2e517cc2c980d0aa7c358e5ed79ef7edf458dc7	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/assertion:1:True;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:c0452cb44ab39b3efd6b8030a2e517cc2c980d0aa7c358e5ed79ef7edf458dc7	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O1746e49399b1c1a5	test_assertion	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/assertion:2:Equal	8658ebca6f0ca50738021a5fc65371780bbc39fa75509286dfbf49bde4da8a9d	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/assertion:2:Equal;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:8658ebca6f0ca50738021a5fc65371780bbc39fa75509286dfbf49bde4da8a9d	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O931bf7febcdc1596	test_assertion	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/assertion:3:False	3a7632580dd0cfd45cd7aab4a1f507102abf2ef6e129f888911483276d632756	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/assertion:3:False;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:3a7632580dd0cfd45cd7aab4a1f507102abf2ef6e129f888911483276d632756	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O1499a40c5db9b2af	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:0	a9401d355fc82184f09f3d7187163f8556087b4838002de185b47ee1df5ecf67	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:0;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:a9401d355fc82184f09f3d7187163f8556087b4838002de185b47ee1df5ecf67	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Ob4f463af653b9efc	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:1	f9945e5ae0bf27bfdfd71e19e7783d03856619da357bd1da18b2b166245440b1	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:1;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:f9945e5ae0bf27bfdfd71e19e7783d03856619da357bd1da18b2b166245440b1	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O888a072be891b78f	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:10	3b868371b567ea30dda31dbb70bddbb4c954b0299e6bc581c7d6ebcc2e345190	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:10;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:3b868371b567ea30dda31dbb70bddbb4c954b0299e6bc581c7d6ebcc2e345190	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O4ae6666531951291	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:11	b18dc4eaa3a5f4f0abb65f42c696cc803d4b0ba7701b4b738003f2bb86d66503	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:11;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:b18dc4eaa3a5f4f0abb65f42c696cc803d4b0ba7701b4b738003f2bb86d66503	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O362ebe0a5381eb36	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:12	5106e3c542df003b0c6c7f30da976605558aff09c3757c32b0a1a86169b024d3	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:12;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:5106e3c542df003b0c6c7f30da976605558aff09c3757c32b0a1a86169b024d3	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O4593e4d64b3a493b	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:13	51b6da188714565f23500b3710c5cb9d44bd6e68a552ff7b37b3de186409244d	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:13;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:51b6da188714565f23500b3710c5cb9d44bd6e68a552ff7b37b3de186409244d	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Of547c0fb5f58f659	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:14	222fabd3f1ced5b319f5c757feab331d6e583d63fd59a03089390e0893d9a71f	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:14;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:222fabd3f1ced5b319f5c757feab331d6e583d63fd59a03089390e0893d9a71f	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Oe33743f4fe146f28	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:15	9971ba604c682fd0150044b9632b42ebbdb0aa09910a68aff458866b01b33dec	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:15;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:9971ba604c682fd0150044b9632b42ebbdb0aa09910a68aff458866b01b33dec	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O79d7eeb160d98a6d	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:16	3445a1709e105be2de701b41848c1561bd60550afa01c430452efc871302a585	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:16;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:3445a1709e105be2de701b41848c1561bd60550afa01c430452efc871302a585	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O739b598063f62bff	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:17	437007c22f04e3174ccee3ff3d05db6f28c0bdb7cc7b46c3a998787fcc6da8bc	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:17;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:437007c22f04e3174ccee3ff3d05db6f28c0bdb7cc7b46c3a998787fcc6da8bc	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Oe95416d332c9876a	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:18	eed7718f04205fe39cf271d098e5f8d97e5627abe16b0254d9690463ff8db825	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:18;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:eed7718f04205fe39cf271d098e5f8d97e5627abe16b0254d9690463ff8db825	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O0b535fa274ef4449	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:19	5f8191206ccc29c30c9450d9465b7d3ea3d23b71ac6adf8568bdda43292a83fd	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:19;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:5f8191206ccc29c30c9450d9465b7d3ea3d23b71ac6adf8568bdda43292a83fd	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O364ff6251a58e8f9	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:2	c690ef03567d963d4fb3b09c23b7b096bec1ab9da5e08335d372277c19c546c5	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:2;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:c690ef03567d963d4fb3b09c23b7b096bec1ab9da5e08335d372277c19c546c5	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O05d3878d3f81b38f	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:20	1b8fc1d31bb9e62e9b94260ab937b6ea7a270df4bfa37ec63b4008128601cf78	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:20;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:1b8fc1d31bb9e62e9b94260ab937b6ea7a270df4bfa37ec63b4008128601cf78	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O54f72b2de49e68d4	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:21	0a00664e323a67288ba08acdd846f43eb6c06b2b973b5cc742afcf1cee4bdf7e	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:21;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:0a00664e323a67288ba08acdd846f43eb6c06b2b973b5cc742afcf1cee4bdf7e	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O72c65932213884b4	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:22	87a9f1a11a41a266a97cf3f8514daca98d078daff7a275a6b9b692ea9f55cf73	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:22;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:87a9f1a11a41a266a97cf3f8514daca98d078daff7a275a6b9b692ea9f55cf73	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Ocf483b35163c9f1f	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:23	5eb54ed4f2470ada75a5d9e1a51aa9719dcc805d19b8a64db3c5a72fa85f2923	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:23;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:5eb54ed4f2470ada75a5d9e1a51aa9719dcc805d19b8a64db3c5a72fa85f2923	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O47776fa7d6d8bcde	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:24	e91f789a86ecc32edee160d12ec2f1211687a0921a10246cd7086719882b3372	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:24;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:e91f789a86ecc32edee160d12ec2f1211687a0921a10246cd7086719882b3372	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Oc68a77378ea65d60	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:25	1cbd13cd8bcfb11e9b54a963627928bc9d4f5b288754fa3595dae0e9758f2235	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:25;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:1cbd13cd8bcfb11e9b54a963627928bc9d4f5b288754fa3595dae0e9758f2235	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Oa3229d5c5e284345	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:3	c7007e58ca5b00cee7c12f2028be41317f8abdec9a2e2345df1fee625ebbee3e	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:3;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:c7007e58ca5b00cee7c12f2028be41317f8abdec9a2e2345df1fee625ebbee3e	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
Ocf94555f6ef99c32	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:4	1187aa0ad767b8d420376c49adb224933bb938c28848cfa546933784ac91523a	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:4;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:1187aa0ad767b8d420376c49adb224933bb938c28848cfa546933784ac91523a	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O1b739bd20c2a79aa	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:5	51c92c8cae25b823995777d1a6bea9ac86742528394a00e7038a2f61ab6b3459	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:5;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:51c92c8cae25b823995777d1a6bea9ac86742528394a00e7038a2f61ab6b3459	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
O9d5104e9e66af9c6	test_row	pkg/executor/internal/exec/executor_test.go	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:6	96d47e8cb72017c5e6962d80f35da0a46b7b5599d74b70bc087b168d169cbdba	TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes	DECLINED	-	go-ast-quote:pkg/executor/internal/exec/executor_test.go#TestRUV2ExecutorMetricByTypeIncludesConcreteExecutorTypes/composite:1/element:6;measured-gap:Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner@sha256:96d47e8cb72017c5e6962d80f35da0a46b7b5599d74b70bc087b168d169cbdba	Rust has metadata helpers, not a concrete PointGetExecutor runtime-stat label owner	promotion-mutation-required-before-PORTED
